Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature,diabetic_retinopathy
0.279717052,0.196393668,0.342322481,0.302129472,1
0.43029175,0.237965534,0.392433172,0.437067549,2
0.325850853,0.192808993,0.337800164,0.338164654,1
0.494881854,0.313462586,0.474419352,0.510398285,2
0.268473116,0.203856537,0.351632112,0.295694525,1
0.505418883,0.202742759,0.35025157,0.490398162,1
0.45988159,0.343721425,0.502611791,0.489740547,2
0.443222686,0.271712375,0.430027268,0.456801136,2
0.296409847,0.208982632,0.357946933,0.319623326,1
0.416590594,0.327598943,0.489572346,0.450685136,1
0.511658277,0.411263863,0.570120679,0.548048555,2
0.417857606,0.243107489,0.398407423,0.429268133,2
0.486693723,0.215387866,0.365749565,0.477914246,1
0.410471157,0.467212465,0.619933035,0.483320506,1
0.406616755,0.327058161,0.489019928,0.442614258,2
0.36020791,0.261885592,0.415977606,0.387006228,2
0.163255336,0.276270473,0.43513412,0.241600216,2
0.570780014,0.413686207,0.572338298,0.596230192,1
0.221113665,0.120033492,0.237369667,0.227787299,1
0.270593052,0.125693236,0.245838051,0.270488908,2
0.61991276,0.367386564,0.528889478,0.625971138,1
0.245537346,0.127087668,0.245922421,0.249930422,2
0.313956133,0.126351936,0.245656879,0.306564477,2
0.424381609,0.228706411,0.381675371,0.429623914,1
0.609991901,0.321649087,0.483516865,0.607342314,1
0.33885777,0.254289115,0.411224691,0.367730842,1
0.298745604,0.170241005,0.308398233,0.309017955,2
0.222215005,0.145773032,0.267082527,0.236725947,2
0.444477088,0.408216352,0.567322497,0.494135283,1
0.278825995,0.187167867,0.330614699,0.298320242,1
0.723333489,0.163726525,0.299788529,0.669602019,1
0.636540698,0.4218118,0.579734815,0.651758249,1
0.207028177,0.369280456,0.530712925,0.305293661,1
0.476034809,0.241085469,0.396137166,0.475800551,1
0.372337764,0.310190375,0.471715717,0.410765361,1
0.222895519,0.199373641,0.346056713,0.258357816,1
0.366310291,0.185606964,0.328583285,0.369100346,2
0.336971922,0.178005562,0.310753031,0.340684817,2
0.332425914,0.160915651,0.294354499,0.333479417,2
0.420852108,0.275174869,0.434432153,0.439688084,1
0.37975257,0.356090345,0.517898501,0.429597565,2
0.627649725,0.562833001,0.699165717,0.675077036,1
0.366934081,0.35400687,0.509106415,0.418184074,2
0.481608477,0.455006,0.609305658,0.535034972,1
0.362885787,0.143789867,0.272197277,0.353410335,1
0.327235374,0.166244872,0.303067581,0.331155773,2
0.366110863,0.175144187,0.31486452,0.365734185,2
0.292431198,0.156596738,0.290077052,0.299066086,1
0.393135329,0.271518546,0.425657224,0.415856534,2
0.669252182,0.377772024,0.538838196,0.669297463,1
0.49348117,0.372335905,0.533646018,0.523864071,1
0.593386053,0.544709613,0.684652862,0.643941968,1
0.328346758,0.139720188,0.266117522,0.323148405,2
0.262381074,0.190471638,0.334833259,0.286302997,1
0.372688834,0.167364894,0.304561121,0.36895743,2
0.326402054,0.292782205,0.443824066,0.368964765,2
0.180948369,0.131413331,0.254340844,0.199827361,2
0.406320179,0.33380434,0.495836989,0.444239488,1
0.370975418,0.233895987,0.387776703,0.387413931,1
0.352843653,0.158758253,0.2930389,0.349670176,1
0.567254828,0.464586779,0.617623551,0.60528368,2
0.492769793,0.227810713,0.380616531,0.486282475,1
0.328237713,0.189312984,0.332681083,0.338883876,2
0.206228291,0.133457228,0.257331281,0.220829954,1
0.277710449,0.113099266,0.226611297,0.271981616,2
0.344454035,0.167845466,0.305324414,0.345550847,1
0.383832906,0.261303166,0.419105434,0.405832608,1
0.43222454,0.281750095,0.441581971,0.450724768,1
0.342460542,0.21190879,0.36152341,0.357634796,2
0.345392772,0.341859437,0.503892897,0.398945679,2
0.399103413,0.200641199,0.34762558,0.400750938,2
0.613466185,0.362623707,0.524285312,0.6195547,1
0.491012015,0.258424918,0.415747145,0.492805389,2
0.572738197,0.519426794,0.6640308,0.621959119,1
0.441721517,0.330626637,0.4925057,0.471543477,2
0.448991441,0.222872295,0.374747474,0.448396723,1
0.43361251,0.432456911,0.589226884,0.491952025,2
0.356098997,0.419207563,0.570460249,0.428698498,2
0.225366169,0.146524148,0.263751772,0.238935092,2
0.528190252,0.281956463,0.44180515,0.529903253,2
0.561778191,0.388546918,0.549017145,0.583054666,2
0.519450674,0.308631964,0.470079551,0.52907376,2
0.306859825,0.200358311,0.347285658,0.325207514,1
0.619012075,0.360875479,0.522588633,0.62376021,1
0.243905667,0.153522592,0.285837543,0.258564751,1
0.319524144,0.260633058,0.418186728,0.354326681,2
0.484339308,0.31131128,0.472728751,0.50095461,2
0.315063832,0.172277718,0.306658697,0.321781136,2
0.364143966,0.300323391,0.461401598,0.401453314,2
0.368495597,0.222123818,0.373853288,0.381896648,1
0.48337904,0.433240002,0.589883184,0.531025938,2
0.493152847,0.387444039,0.547994846,0.527378629,2
0.499187951,0.472364239,0.624380514,0.553044037,1
0.249970157,0.153178885,0.285361535,0.263336487,1
0.536824371,0.417653205,0.575884452,0.570095665,2
0.313076236,0.1582858,0.292026751,0.316775609,2
0.233091628,0.141026344,0.268099373,0.24526886,2
0.251872893,0.119222356,0.227813672,0.250749439,2
0.521682079,0.396325863,0.556295523,0.552612987,2
0.553930118,0.310911265,0.471868583,0.558545387,2
0.572136205,0.268743869,0.427179833,0.563169465,2
0.416562956,0.310943816,0.472497425,0.446100047,1
0.393237928,0.14709268,0.27686416,0.379992266,1
0.323044722,0.149048496,0.279609101,0.321809112,1
0.178079706,0.308297806,0.469682947,0.263934339,2
0.432298466,0.383073314,0.542512838,0.477869483,2
0.378376849,0.276870777,0.436283175,0.405954609,1
0.554703256,0.229768388,0.382928557,0.539001318,1
0.355470741,0.349673381,0.508600838,0.408569667,2
0.626248351,0.502061298,0.649305215,0.660955742,2
0.477308915,0.234890639,0.388939667,0.475219716,1
0.388525364,0.212633898,0.361714435,0.395317395,2
0.356691086,0.215804464,0.362710913,0.369730299,2
0.501435848,0.289847706,0.450174864,0.509474751,2
0.227591677,0.142260457,0.270022589,0.241323175,1
0.338323812,0.18371162,0.326169572,0.345482438,1
0.527568551,0.303287768,0.464515178,0.534484414,2
0.809769654,0.447120041,0.602371141,0.80118295,1
0.621053189,0.380456307,0.541389791,0.629844474,1
0.655828973,0.368705558,0.530032098,0.656113587,2
0.222871791,0.1670271,0.304228764,0.246637203,1
0.383190448,0.161978227,0.297421924,0.376083914,2
0.242152204,0.155804117,0.287777396,0.258280818,2
0.499151662,0.30797051,0.469407776,0.512232153,1
0.529219497,0.466317774,0.619158392,0.575241758,1
0.438344872,0.228054413,0.380904788,0.440985968,1
0.319010423,0.186703622,0.330019538,0.330649855,1
0.393260099,0.256418601,0.413626891,0.412041218,1
0.440966452,0.272515245,0.431519453,0.455326183,1
0.602290837,0.335388415,0.49742801,0.604067893,1
0.253499652,0.211707336,0.361213811,0.286584682,2
0.614195933,0.524878108,0.668496252,0.656151327,2
0.229415988,0.105357587,0.214608769,0.229072186,1
0.443108771,0.340519596,0.502559234,0.475304996,1
0.384847677,0.331081228,0.493022896,0.42659787,2
0.389465937,0.21295858,0.362801595,0.39634868,1
0.227212169,0.116021913,0.231250469,0.231263987,1
0.320524443,0.372015327,0.533291543,0.389939418,2
0.453370768,0.380745351,0.539944148,0.493544053,2
0.433525158,0.299918077,0.460713519,0.456708564,2
0.325406737,0.151306952,0.282761874,0.324500801,1
0.421210155,0.187934221,0.330225197,0.415199425,2
0.233664777,0.166231609,0.303161735,0.254924284,1
0.516729696,0.43051067,0.587574337,0.556762094,2
0.551298659,0.2863224,0.445871537,0.55004676,2
0.313642176,0.241115045,0.396171343,0.343628308,1
0.25730085,0.293032885,0.453574468,0.316694267,2
0.379507293,0.199876906,0.34557709,0.384045193,2
0.315308062,0.234394491,0.387669318,0.34275895,2
0.385088632,0.20960974,0.358715121,0.391765195,1
0.559209239,0.484351468,0.634644487,0.603241587,1
0.545674722,0.246848594,0.402764093,0.535587263,1
0.345803275,0.175645314,0.315664456,0.349108373,1
0.405364802,0.397087627,0.557023827,0.460742142,1
0.417473497,0.272497265,0.431499722,0.436204845,1
0.32223993,0.198788485,0.345124996,0.337104466,2
0.596152833,0.349076507,0.51104137,0.60211776,1
0.347339425,0.203469882,0.345465917,0.357624958,2
0.357646429,0.264766532,0.422963765,0.385849843,1
0.295467551,0.258879081,0.416246041,0.334941287,2
0.423659545,0.340442177,0.502479209,0.459797497,2
0.584447651,0.343949031,0.505969814,0.5912381,1
0.15130465,0.075391114,0.164457874,0.152759459,1
0.309444277,0.206416935,0.354786191,0.329243333,2
0.502065282,0.228316485,0.381214636,0.494214612,1
0.353261689,0.17094735,0.300529811,0.351848596,2
0.396481825,0.283496235,0.443468685,0.422355127,1
0.489586185,0.32395039,0.485864764,0.508485262,1
0.272499583,0.183554898,0.325967225,0.292024345,1
0.257371852,0.180357196,0.321688868,0.278788035,2
0.620364839,0.334642786,0.496679522,0.61896787,1
0.678378784,0.364803731,0.525907086,0.674040497,2
0.46663988,0.271015828,0.429872028,0.47595985,1
0.330450636,0.227075912,0.377066821,0.35197388,2
0.302680272,0.188383207,0.328341502,0.317034214,2
0.315032546,0.230645654,0.383961967,0.341431863,2
0.262516114,0.226942125,0.378906954,0.298623085,2
0.2295368,0.117966581,0.234226083,0.233895464,1
0.556363059,0.463681548,0.616720088,0.59622097,2
0.675854372,0.411956028,0.570754972,0.682099601,1
0.438516471,0.294161426,0.454526122,0.459340063,2
0.326899457,0.249699996,0.406018904,0.356820448,1
0.423326859,0.217007718,0.367186225,0.425374757,2
0.286621125,0.15473021,0.287506787,0.293680391,2
0.357309694,0.167744799,0.30435283,0.356109676,2
0.412890053,0.339190573,0.501233469,0.450915142,1
0.525746866,0.469154038,0.621611778,0.573167311,1
0.278631251,0.202361259,0.34977799,0.303258683,1
0.260735594,0.145365548,0.274428696,0.269308859,1
0.306448528,0.18202652,0.319660068,0.317908375,2
0.341553451,0.20678138,0.355229371,0.355320897,2
0.507573832,0.271190618,0.43006427,0.509828612,1
0.307408232,0.164711489,0.301090718,0.314030207,2
0.176124713,0.324382571,0.485782109,0.268543086,2
0.253671179,0.200051657,0.346903192,0.282697041,1
0.336202793,0.16747215,0.302477559,0.338090317,2
0.329089654,0.163610848,0.299632284,0.331509767,1
0.49041061,0.45471485,0.607720205,0.542882734,2
0.335437286,0.143342993,0.27029116,0.329997726,2
0.475865682,0.406358841,0.561998494,0.517411475,2
0.483079211,0.28581148,0.445962669,0.493353174,1
0.241787769,0.165646711,0.301803261,0.261055471,2
0.26621819,0.173551213,0.312906334,0.283559247,1
0.381280105,0.329897709,0.49182911,0.423461311,2
0.539543304,0.477697094,0.628961179,0.586094236,1
0.470901943,0.276281913,0.435157008,0.48077831,2
0.244094624,0.101180068,0.207932272,0.239678361,1
0.176896739,0.305562834,0.466693537,0.262022052,2
0.449517208,0.37989561,0.540843787,0.490763722,2
0.276941878,0.156129523,0.289434789,0.286254435,1
0.438482418,0.385056895,0.545744436,0.483388502,1
0.519155609,0.275044708,0.433042623,0.520575339,2
0.308302448,0.190089835,0.33384326,0.322946899,2
0.194410706,0.145340143,0.27439279,0.215951191,1
0.358718934,0.197209841,0.340796535,0.365789811,2
0.336963168,0.252010376,0.405444343,0.365113831,2
0.279384473,0.120694823,0.238371399,0.276019103,1
0.365517986,0.141956322,0.269589093,0.355055002,1
0.379969538,0.176727161,0.316998237,0.37773536,2
0.396088324,0.378724696,0.539744694,0.448559452,1
0.532638348,0.298596987,0.45955392,0.537495685,2
0.404187202,0.216976877,0.367670495,0.40963598,1
0.322111144,0.239030715,0.393756034,0.34973136,2
0.489360687,0.381602895,0.542359496,0.522875106,2
0.205896338,0.09276028,0.194172333,0.204818123,2
0.403540195,0.201194353,0.348318809,0.404573304,2
0.483228906,0.274824314,0.43402631,0.490625103,2
0.511471799,0.287264352,0.447091701,0.517256895,2
0.33678744,0.139348714,0.265858014,0.330126156,1
0.372896405,0.190404068,0.334721657,0.376016805,2
0.431786061,0.321782457,0.481717637,0.461149238,2
0.286418016,0.240479699,0.395422523,0.321966243,2
0.418099209,0.2847178,0.444785638,0.440102346,1
0.358842189,0.176705108,0.31644008,0.360160691,2
0.364587872,0.217007912,0.364731722,0.376462556,2
0.430368366,0.311498303,0.473072189,0.45731944,1
0.430407535,0.24589127,0.401667801,0.439375761,1
0.391313404,0.230466425,0.383750969,0.402968062,1
0.35574973,0.278359518,0.437904101,0.388371496,1
0.512504515,0.288069115,0.447695849,0.518275584,2
0.409932485,0.389999031,0.550396662,0.462374631,1
0.355705501,0.178313673,0.316603606,0.357573375,2
0.268105629,0.247025611,0.402914853,0.309879035,2
0.251354815,0.339790622,0.497427843,0.32683129,2
0.492306176,0.47212233,0.624172171,0.547602609,2
0.218723185,0.085230428,0.181537345,0.212522614,1
0.439859472,0.184181827,0.326776252,0.430035494,1
0.526625913,0.202346419,0.347051519,0.510252027,2
0.401728756,0.367408139,0.528910274,0.449852917,1
0.305284906,0.368696011,0.529891115,0.376847536,2
0.295570804,0.256360464,0.41356142,0.33423981,1
0.506073299,0.234174144,0.387691006,0.499210629,2
0.258122394,0.112914759,0.226459179,0.25560898,1
0.486223105,0.492583313,0.641613791,0.547891315,2
0.399371534,0.228372485,0.381280825,0.408958205,1
0.528116792,0.523595154,0.667461928,0.587845561,1
0.391067813,0.219450709,0.370544623,0.39959627,2
0.435585579,0.255555635,0.412654425,0.44629139,1
0.264161858,0.155180079,0.287406219,0.275427122,2
0.635894925,0.345812707,0.507816983,0.63444807,1
0.362267426,0.290387658,0.450866798,0.397072672,1
0.575206605,0.535969779,0.677574854,0.627629476,1
0.443751428,0.293613516,0.451276525,0.462579208,2
0.434604821,0.346207414,0.508207632,0.470038445,1
0.463497672,0.432715167,0.589560034,0.515292545,1
0.45520097,0.442615204,0.598211205,0.511292637,2
0.354481379,0.19266012,0.337289451,0.361445082,2
0.327956442,0.313412506,0.475052995,0.377062789,1
0.361619575,0.197637056,0.343883337,0.368898991,1
0.506783711,0.470865976,0.623088481,0.558677968,2
0.232019157,0.137289868,0.257196738,0.241628862,2
0.534698336,0.274500079,0.433395942,0.533708213,2
0.497921196,0.314967957,0.476658704,0.513000573,1
0.585408271,0.38932769,0.549758463,0.60254278,2
0.363835035,0.206165803,0.354484777,0.373299151,2
0.370478242,0.161150512,0.296298914,0.36511882,1
0.425557047,0.236477002,0.390777269,0.432790074,2
0.172578061,0.077865465,0.168815322,0.171297131,1
0.233728782,0.120861022,0.237826493,0.238226328,2
0.419429942,0.232167959,0.385751369,0.426515969,1
0.5076591,0.439783122,0.595869633,0.551807746,1
0.393629764,0.260633852,0.418357301,0.413548484,1
0.528001166,0.515157095,0.660503158,0.58578188,1
0.140578943,0.109870184,0.221503502,0.158876647,2
0.532543941,0.451245954,0.60600541,0.574310859,2
0.303825311,0.243860813,0.399336663,0.336736691,1
0.526004806,0.410219365,0.569129063,0.559354186,2
0.448084025,0.382960462,0.543762961,0.490408524,1
0.669809843,0.422907958,0.580727705,0.67942213,1
0.457500652,0.282285956,0.441904566,0.471397912,2
0.386589114,0.330173745,0.49217797,0.427665188,1
0.291628307,0.196535956,0.342393275,0.312125146,2
0.581640564,0.293192654,0.453856423,0.576996743,1
0.282587678,0.251238355,0.40773088,0.322496116,2
0.313995927,0.189496266,0.333354109,0.32741355,2
0.465930662,0.308716715,0.470184389,0.485312424,1
0.216578404,0.093898169,0.196066444,0.214091101,1
0.457362728,0.358425069,0.520204356,0.491389441,1
0.338467182,0.188602368,0.332450022,0.347133823,1
0.383656293,0.302041073,0.46320753,0.417385306,1
0.605923649,0.397314647,0.557235193,0.621168376,1
0.286258012,0.184609717,0.323533784,0.302518365,2
0.358600694,0.176296807,0.316519894,0.359884894,1
0.513768724,0.384668502,0.54531039,0.543605504,2
0.317138172,0.194358168,0.338958481,0.331398475,2
0.523660092,0.285492094,0.445619142,0.526784538,2
0.282959565,0.122056514,0.240427804,0.279464351,1
0.290611732,0.191131435,0.335408263,0.309259292,2
0.197330518,0.113096674,0.226740966,0.20577574,1
0.415607222,0.266126963,0.418777857,0.431571716,2
0.289558977,0.182263019,0.32429664,0.305317588,1
0.366465178,0.196418091,0.342353178,0.372511098,1
0.555667978,0.388971446,0.54943149,0.578224528,2
0.374651461,0.249952954,0.406306894,0.395122363,1
0.336206031,0.176959974,0.314579944,0.341010221,2
0.363591423,0.180336777,0.321763654,0.365249995,2
0.503263416,0.491012958,0.640298389,0.560733331,1
0.39692898,0.267324163,0.425799363,0.41812427,1
0.423469729,0.501160049,0.648719261,0.501946644,2
0.489330355,0.499938336,0.647819241,0.552057522,1
0.577752035,0.337508415,0.499536428,0.584202701,2
0.416440672,0.243573947,0.399006664,0.427271974,1
0.37128,0.237631303,0.392133553,0.388766827,1
0.688612848,0.51825049,0.662902354,0.716567235,2
0.369577113,0.249888346,0.40623335,0.391011601,1
0.438334824,0.234211137,0.387889481,0.44268208,2
0.470418496,0.344873264,0.506886409,0.498340747,1
0.42035474,0.208570036,0.357440397,0.420755546,2
0.483484498,0.499791168,0.645477746,0.547201372,2
0.273636373,0.141398075,0.268792497,0.278470759,1
0.541699799,0.596660054,0.725688827,0.615198383,1
0.2713008,0.257257848,0.413662409,0.315625479,2
0.352017952,0.207301988,0.355807118,0.363972258,2
0.267732983,0.254429527,0.410999028,0.311896613,2
0.393202936,0.20031786,0.34723522,0.395727438,1
0.616210849,0.336809011,0.497188524,0.61620284,2
0.347140539,0.285990233,0.446154862,0.383832376,1
0.486330166,0.534066643,0.675862089,0.558891126,2
0.461271972,0.239228368,0.393475504,0.462934645,2
0.599847208,0.379111814,0.539890387,0.612144252,2
0.516122057,0.479225417,0.62962369,0.567887939,2
0.222854792,0.164479976,0.300805175,0.245692604,1
0.49204387,0.327092855,0.489044088,0.511286769,2
0.299980122,0.156248141,0.28598007,0.304378506,2
0.280988401,0.188625848,0.332480016,0.300545046,1
0.661998225,0.405409294,0.563383684,0.669128768,2
0.409274542,0.263118066,0.421129987,0.426928428,1
0.384445612,0.348576858,0.510548616,0.43114893,1
0.310490164,0.197244517,0.343052444,0.327755338,2
0.554036498,0.559583692,0.696579742,0.616345487,1
0.548357713,0.269331799,0.426450017,0.543218386,2
0.615111114,0.512567231,0.658356445,0.654205668,2
0.257786987,0.161363605,0.296588395,0.272536207,1
0.283744362,0.158811338,0.292966471,0.292699395,2
0.230943311,0.144831856,0.273673924,0.244969446,1
0.37818225,0.206236093,0.351434871,0.384435473,2
0.393402087,0.275055951,0.434141397,0.417468329,2
0.393397868,0.282715379,0.440448863,0.420534096,2
0.410841564,0.392382621,0.552631041,0.463722533,1
0.700815164,0.372738724,0.534031909,0.694657872,1
0.295972948,0.167066562,0.304100944,0.305477282,2
0.446568171,0.23879303,0.393482765,0.450742495,1
0.522303485,0.326812389,0.488534597,0.535907088,2
0.1886842,0.163937289,0.3000731,0.218585176,1
0.678941976,0.380284865,0.541227063,0.677928404,1
0.351362494,0.311071269,0.470581164,0.394295529,2
0.311535572,0.1616611,0.296992287,0.31641959,1
0.514071834,0.415548071,0.573950798,0.551007282,2
0.466606289,0.338505095,0.500507938,0.493681501,2
0.486750774,0.421164081,0.579118786,0.530763512,2
0.610388917,0.26419015,0.42232314,0.594435938,1
0.160316893,0.27193584,0.43088143,0.238064337,2
