,Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature,diagnostic
1067,0.2634695642305739,0.2036046219883773,0.903638822349901,0.2602219530979245,0.9884291317817664,0.0677595293755527,0.0631638397946057,0.002398597930881,0.0480210088613866,0.5286519988154381,1
2296,0.1002752414557906,0.1000680460877651,0.9499866964929198,0.4325735909876396,0.9657117845704196,0.1871666162557614,0.0160702020639678,0.0004539594226196,0.0203374121468228,0.2727343894188693,1
1965,0.2177110435491862,0.2039916069751208,0.8993525655183512,0.3647493316558893,0.956747794315811,0.1331298069327226,0.0076275345054785,7.680193587199284e-05,0.0078164009387458,0.1569786004475265,1
455,0.2062331317946716,0.1756648947411399,0.915157876041108,0.4072875470584272,0.9474998785162876,0.1659290565928035,0.0484712315638699,0.0036126100518838,0.0591598608483776,0.3494459969306269,1
526,0.1380287742508398,0.1316804978235457,0.9347803675967212,0.313110272443396,0.98704583819946,0.0980666197436124,0.0759644619126123,0.0039571545807272,0.0619632470628919,0.5416287441284091,1
1164,0.271791477172896,0.2573452280258733,0.8727660239977957,0.3821699447525152,0.9301867172041972,0.1462159387480797,0.0070090076237031,4.757960423229967e-05,0.0059643034615697,0.1204653496875745,3
1429,0.2167538946422257,0.1953244629405356,0.9044349488628428,0.3538200721635264,0.9682212558350244,0.125295723498485,0.2779802874559806,0.0750274076716909,0.2731763314328578,0.7079399636094064,3
1785,0.0757860886213378,0.0757271281004891,0.9621423320018404,0.5496293396339975,0.9595547680492144,0.3021138619095527,0.0772651990482781,0.0072141976047058,0.0840139830520878,0.4220119958011982,5
891,0.0910287245626302,0.09083819793442,0.9545999536956112,0.5107399036866986,0.9559516458103534,0.2608791303560087,0.116374033590075,0.02824248673019,0.1672138598448166,0.3763586233339305,2
2009,0.1342575542957602,0.1307782102322011,0.9349557547755214,0.3795803939029095,0.9710412656062144,0.1441183523646013,0.0644876621417114,0.0048461463801647,0.068677612600606,0.4200161870162456,3
1413,0.1576242871705225,0.1530913311132541,0.9238915973317788,0.329696402001305,0.9816495539023348,0.108767466940044,0.0050049182788657,3.15082504363681e-05,0.0046951484871717,0.094466174487946,1
280,0.227253734550378,0.2083195757628135,0.8976297614786263,0.3311849123330975,0.962256269162452,0.1097719730869349,0.041755256894957,0.0015773244649465,0.0387541266160765,0.3784727498104469,1
1300,0.8777513840808012,0.4875865557679956,0.7920381186698814,0.3268452639395041,0.8209093197410299,0.1069007380806536,0.015553959601664,0.000270698288753,0.0154861814377272,0.3114706550101017,1
373,0.1329081221166596,0.1328669355572331,0.9335706508773262,0.4399287228916073,0.9577338732396036,0.1936100511534294,0.181810102135759,0.0504052863812179,0.2237265496884734,0.4928529068502539,5
1054,0.062208528214816,0.062208528214816,0.968895735892592,0.5407004321013217,0.9817414658866896,0.2923723232414772,0.4567834408802831,0.2772399965773651,0.5260561557109943,0.6804433327171656,5
1757,0.1020042975493894,0.0982626923289585,0.9512209155976978,0.4143565772984604,0.970636457570775,0.1717230741074396,0.1522043086712838,0.0352468866458541,0.1869200347313475,0.4566194625426348,1
1591,0.7294635781709488,0.4241251012840054,0.815876360402571,0.3403877948007801,0.8634209783777943,0.1159638474714775,0.0066782620518341,6.063565275067846e-05,0.0068459067287006,0.1374603635196433,3
1455,0.1850596121257555,0.1827195121526119,0.9088737899128446,0.3710672658101255,0.9535769537744874,0.1377684553630492,0.2159118084072076,0.0442031006507917,0.2094463555298693,0.6305226371704986,1
883,2.6143456336359234,1.069053666359773,0.5998053607409993,0.1406124113403522,0.8611266075221591,0.0199589853370732,0.0113477981081442,2.419938647007972e-05,0.0040130820252754,0.0875761013438055,5
460,0.3327015396906093,0.3155467218026,0.8439421208875009,0.2841027629101779,0.9484437783903178,0.0808659960643695,0.0036738416161598,1.427253345234417e-05,0.0029008409674603,0.0586951880671801,3
324,0.4069577930363598,0.3156194087350363,0.8510069104211557,0.3895125854765044,0.892950379947203,0.1519352601787514,0.0316824178251049,0.001299189493872,0.0350804484860634,0.3166603472422442,3
1372,0.1293318394168897,0.1288850107226649,0.93560217750809,0.4533753197899181,0.941743439430683,0.2056268393669402,0.0606573796279019,0.0047896501042474,0.068270272858507,0.381137367663495,5
2266,0.2817576531794586,0.2589465126481531,0.8727918909402897,0.4160885285330896,0.8884824902102482,0.1733840891163333,0.0129838684151058,0.0002526580193714,0.0149290179835,0.2532176312644284,1
2292,0.178398856084415,0.1689913869738853,0.9164271154585168,0.4032448326793723,0.9473192535927004,0.1626714248590968,0.013662907971287,0.0003299564361853,0.0171967714551155,0.2407145981375807,2
1765,0.489576555797806,0.3501505016758685,0.8381083423963172,0.4191094488997945,0.835730389268,0.175767402648048,0.0962402453346704,0.013005260782919,0.1131461308835932,0.4579585006170797,2
1680,0.2007421430621335,0.1925727315994089,0.9045259447549722,0.3798512769273796,0.9650280212274064,0.1443408526047159,0.041745031126222,0.001615199981362,0.0392284609575144,0.4175053647977608,1
1741,0.2489415631952485,0.2373863394404229,0.8824616741831902,0.426299419611739,0.8962885570668946,0.1818689332991254,0.014009956023606,0.0003441530195826,0.0175832335205548,0.1843292477864833,5
2250,0.1026131797241636,0.1020775105258715,0.9490148116568936,0.3914199764487336,0.9788417849795628,0.1532508108198013,0.0731377597744918,0.0074168407907343,0.0851997505858126,0.3940893133190431,4
457,1.089141874988456,0.5593925302039452,0.7660445727538021,0.2157449978964553,0.934900977912112,0.0466336787079057,0.0136055846632615,8.862453997178445e-05,0.0084634336247621,0.1737495605318979,1
1033,0.1645895325962606,0.1617088193327507,0.9194332146783312,0.3000459504253811,0.9862874470501102,0.0900620420371546,0.084236278818083,0.0044336371733325,0.0656461713408153,0.5864643297986105,3
905,0.2262135273651579,0.1854139234837324,0.9112408213810292,0.5822571651424246,0.7826678069687603,0.3391038451092313,0.0060195022596913,0.0001550199670396,0.0114899208513897,0.1741165669461352,1
800,0.3021601966410815,0.2887902268926736,0.8569395782141362,0.2961797736767334,0.9501880171295892,0.0878314921127664,0.003872279458105,1.934054482618269e-05,0.0035030238973288,0.070524366706015,2
912,0.0853507108291337,0.0852821002286359,0.9573657928055522,0.4715243323128945,0.9601945417654264,0.2223559090030372,1.0,1.0,1.0,0.688713268759417,3
426,0.1277270685400673,0.1270735173711753,0.9365283685548168,0.34399218458799,0.9819895679880964,0.1183468865081232,0.0615259789733096,0.0031865348455792,0.0555011163838553,0.4650365998382162,1
1885,0.3649339527698167,0.278609440098076,0.8690679803883038,0.3358527674193635,0.9423967312317936,0.1128981969615205,0.047121664106927,0.001808561881064,0.0415677678717369,0.3520507661251438,3
2027,0.1274227153191421,0.1274201675614236,0.9362901709950602,0.3824524392175314,0.974954329072084,0.1462939463977177,0.0332051705267732,0.0009158203138401,0.0292955607337176,0.3803543288995223,4
363,0.1426106153116014,0.1425617283992824,0.9287240137064654,0.358484431634072,0.9846658463772456,0.1285305558972571,0.1741124580942441,0.0342169710504279,0.1841540300917742,0.5994136677707065,1
686,0.1784246953147926,0.1758793153266012,0.912309808391462,0.2669313837337427,0.9888701234267968,0.0712719623544912,0.2626269852133319,0.0372986786832338,0.1923125377708262,0.7896765587865743,5
1487,0.174360433526838,0.1738565491339948,0.9131221138722868,0.4955275976332781,0.8911792172254873,0.2456851997729593,0.0091665976404949,0.000172480697167,0.0121709659788382,0.2432112651035416,3
1282,0.1828367299029469,0.1571233020559139,0.9237465785967224,0.5486024349517031,0.9808583129773778,0.3010332981685999,0.039331708044644,0.0044197923235756,0.0655420337733178,0.2977419526184013,5
1086,0.1433268494488737,0.1426165152615552,0.9287627365932593,0.2825788855553154,0.9902343195415996,0.0798972358205963,0.095081444278563,0.0063460697513412,0.0787348252620276,0.5041045731549427,4
1901,0.7352295680743839,0.4985323998787213,0.773613084614309,0.25456611169107,0.9124618372706692,0.0649638306379509,0.0365049548970165,0.000704635774032,0.0255766212636335,0.4096966261494628,1
1039,0.1935200931887046,0.1898702715671744,0.9054292070491288,0.2899623125305998,0.9815752794249676,0.0841365906224678,0.0358798753891761,0.0007878673884387,0.0271011152001827,0.4737981564045253,3
713,0.0806577985467414,0.0806577985467414,0.9596711007266292,0.5119088590503326,0.9629851478917923,0.2620681326058904,0.1152750919530136,0.0215975515319802,0.1460989505531272,0.377189542429568,1
2094,0.1028039353456969,0.1022961697886025,0.948902691661408,0.3263788389403216,0.993363169168042,0.1065338575733329,0.1360119083167817,0.0153840178531435,0.1231476161180227,0.516951949991304,1
2086,0.161528480541351,0.1593384048257988,0.9205493729727328,0.3349822774503478,0.9743360237396672,0.1122605782736936,0.0229370316605988,0.0005175251487613,0.0217802026162111,0.3174089801624236,3
1041,0.3193474489630346,0.2992133499044321,0.8523901099260176,0.2955144103115987,0.9548881048353324,0.0874451893497417,0.0186152969386807,0.0002386475160017,0.0144824982913837,0.2938186526460415,6
2131,0.0957617944513634,0.0945451645444548,0.9528490807184634,0.4732001619351582,0.9843107034225304,0.2239646333652914,0.0172166988740813,0.0003569294780924,0.0179242956897407,0.2288806458846991,4
1192,0.4002028829093543,0.2979784757295223,0.8607226110411474,0.2951262037726738,0.9615971627919704,0.0871970287393962,0.0647069510274637,0.0032701183911136,0.0562372934144667,0.420658997767914,2
1804,0.1632397298860842,0.1583071044565333,0.9213384334601422,0.4830229172119664,0.9439239249064314,0.2333770923733521,0.0411100488952737,0.0025670075421007,0.0497125343838981,0.3427609797876498,1
1746,0.1881342549006428,0.1850290653448701,0.9077954201769912,0.3948314083128316,0.9558616313764624,0.155988955508196,0.0802190928060599,0.0080524997957779,0.0888178156032257,0.4427845723458055,4
957,0.291665672031241,0.230171777603696,0.8906399644656102,0.2777992674270261,0.9747328896959614,0.0773122009911068,0.029577267868718,0.0006385814239583,0.0243014968015305,0.3994723128655481,4
1128,0.2399969252538231,0.1803215992583526,0.9153360424665922,0.3398481505492238,0.9696253885077398,0.115531830066641,0.0371561743954453,0.0014950373553231,0.0377035818703436,0.3424786670502403,1
1985,0.1361005266406937,0.1348344977498998,0.932704083179878,0.4352163929130583,0.955447606629012,0.189458494142845,0.1178326468775861,0.01405844983223,0.1176782741696045,0.4747031660920205,1
1861,0.2643858726020481,0.2347094782643976,0.8855522017173967,0.3651572451021289,0.9359828509936436,0.1334577863926191,0.1035898493853239,0.0113402138395488,0.1055886236365792,0.5394105113363917,4
1029,0.276024890356751,0.2624190116560751,0.8701480021957096,0.2597675370844507,0.9786057581490016,0.0675767802911238,0.0063434368192141,2.745584048612617e-05,0.0043277425289744,0.088283910440868,3
1305,0.1257305124292461,0.1223043135035529,0.9391800051807342,0.4395754677099228,0.9596254998800784,0.1932765117913287,0.0122499671880248,0.0002883668613223,0.0160142042135993,0.2397401877888751,1
2212,0.8234692030839468,0.5088053692880018,0.7749406325266077,0.2912494688380215,0.8478833046506846,0.0855888727732872,0.0481071641984972,0.0016012751440298,0.0390547258537939,0.4120332535651945,3
893,0.393902240518996,0.3163785249820303,0.8492993101504943,0.4779656769898169,0.9648757030585804,0.2285632455171444,0.0110333009134752,0.0002847688998209,0.0159080155972156,0.2116145520282136,5
1079,0.1541447201261392,0.1528068396530382,0.9237303468129788,0.5319726920262402,0.8825466073747237,0.2831006362306849,0.16812947613679,0.0367983791125738,0.1910116156166029,0.5760560518085882,5
1774,0.2403033079632897,0.2009268772557432,0.9031407999762588,0.2406400114841671,0.99342109664645,0.0579445322885222,0.0447712238757087,0.0009241424622371,0.0294328115338322,0.4723813139933447,1
1395,0.156685785588796,0.1497080223854133,0.9258360995423636,0.3543628996850042,0.9761772395819576,0.1256332975305601,0.0937168139309976,0.0098416445681867,0.0982962130274403,0.4790594240334541,3
440,0.1161363052221102,0.1161037052034678,0.9419514074001304,0.3619646882143942,0.9851630577148988,0.1310588853537092,0.1904217647281109,0.0370734346406001,0.1917279254569096,0.5574164764191636,3
347,0.1782240387769943,0.1768052974651706,0.911739137024177,0.4145368797686207,0.9291360906812594,0.1719412705297506,0.2396508204066387,0.0376999919602989,0.1933497737155914,0.7395627895222259,4
1051,0.2004853288784937,0.1943696791038255,0.9034199786244558,0.3497253283584763,0.9720032402020444,0.1223768579611384,0.122335107333336,0.0127056648000997,0.1118236410114485,0.5798095717949706,3
1259,0.3311693372969955,0.2875084040659559,0.8605535495986258,0.3952084184184946,0.8676177759377093,0.1563682687603355,0.038971822634322,0.0017551820846898,0.0409350124554809,0.3110161131711091,1
1853,0.2298368933693502,0.2169050798311322,0.8927759100401285,0.4934789053551291,0.8324234520883583,0.2436806397867549,0.0213763354875607,0.0008869205946132,0.0288140358606099,0.2673858593568564,1
551,0.1549100170395352,0.1469683556760871,0.927303641702938,0.4127962844726932,0.9568331918564558,0.1704453174795839,0.2389632859657044,0.0761374640985651,0.2751972313191359,0.5514183447149836,1
277,0.0929798267801658,0.0929796178556632,0.9535102119646188,0.5098431048381198,0.951511935126324,0.2599753480766784,0.1834533005342691,0.0536846469417198,0.2309220273135399,0.5456934676973053,1
755,0.2441970600129968,0.2222639435219239,0.8910317587222851,0.3385836726540198,0.9537966853173554,0.114747927441784,0.0898256386452133,0.0064710013200969,0.0795158653974768,0.4841909226076237,2
2279,0.1548313206202218,0.1539262469680841,0.9231273838811718,0.3967253137250262,0.9599015831643064,0.1574614049236444,0.0947108149010959,0.0112630310539593,0.1052252602581046,0.4304074034178545,4
766,0.1134552763077014,0.1053463308104802,0.9481269103975584,0.6920537579710169,0.9842235778820276,0.4789671860495201,0.0310455942933434,0.0035444881160559,0.0585899770859437,0.2488989265858308,5
836,0.5552119018009243,0.4162993657528048,0.8054963313309016,0.3041252031027207,0.8801410233029582,0.0927179986954959,0.0159723287505499,0.0002176248153062,0.0137872495237648,0.2785448761315869,1
1074,0.2287332292336971,0.2167857852897469,0.8927853306421709,0.3921938106101423,0.920246847171542,0.1539447916520447,0.0481677843328344,0.0019730320848905,0.0434608073878666,0.4258474810801118,1
2152,0.1872025638090747,0.1762039391414525,0.9129910222484914,0.3412346037521081,0.9702446775625508,0.1164983744059034,0.1176644863795196,0.0097813466738977,0.0979915480560964,0.5137010841167592,3
427,1.1110587443432431,0.6988201417360208,0.6903885846402303,0.1960284744397251,0.8812479616929167,0.0385392231750862,0.0015276845771456,1.787671371006178e-06,0.0006648818044303,0.0139562531046566,3
255,0.147770236055326,0.1459552054016917,0.9271981716062834,0.3701863024984854,0.9714265566754652,0.1370777072207292,0.1434849113058812,0.0221671370350102,0.1480261258231401,0.5082033644514622,3
142,0.1255636948494589,0.1253483103268856,0.9373473566245824,0.3551351922909256,0.9803650377776728,0.1261593570412627,0.4078356494022584,0.1251318770519829,0.3530853941682254,0.7496303478516992,2
604,0.159679843753864,0.1545825878229599,0.9232158989477586,0.4243967981262202,0.951176412626823,0.1801916449692472,0.0920069415430359,0.013718234190653,0.1162333955465442,0.4397298375594666,3
1499,0.2852899089702859,0.2231180434736981,0.8943041937055033,0.3463066866173308,0.9610191258954608,0.1199935698008303,0.1006368380319888,0.0108006322570835,0.1030217924314781,0.4730599075360646,1
805,0.2751793967196682,0.2464036131641885,0.879620101397947,0.2837817494123031,0.9740807120181342,0.0806098046048013,0.0188614742007506,0.0002873346408575,0.0159838075796221,0.3231695117962501,1
2080,0.1218693599239022,0.1217010917031674,0.9391635907239778,0.5436000357457411,0.8932803142339045,0.2955648468232661,0.0647487398532609,0.007871286705432,0.087801401665496,0.3542590783396124,5
1616,0.145526556534942,0.1395907633374563,0.9307848725904512,0.4132691778596771,0.9629286902611772,0.1708252885611417,0.0960714175396708,0.0097428619312613,0.0977966064976503,0.3956548163792441,3
