,Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,diabetic_retinopathy
13430,0.040626304,0.138557744,0.289461094,0.048557707,0.84999177,0.01324834,2
3302,0.135866228,0.250812309,0.199585674,0.126885013,0.816820381,0.042235341,1
15326,0.13845919,0.239362642,0.186446016,0.0649712,0.785346747,0.018881562,2
656,0.076292623,0.164410781,0.343370467,0.216464836,0.831211434,0.095243417,2
15650,0.057827212,0.167483851,0.269844631,0.047594995,0.830132297,0.012951616,1
2383,0.116299148,0.270470706,0.188028172,0.111709233,0.608858887,0.035885375,1
1161,0.133471908,0.261398348,0.13976943,0.056032568,0.677642163,0.015630567,2
17569,0.075168074,0.189888758,0.232267082,0.01206376,0.786205191,0.002945143,1
3208,0.08770352,0.181941969,0.243579113,0.028141712,0.785454667,0.007266937,2
20281,0.078648415,0.168111365,0.277955305,0.171307988,0.885962181,0.06283781,1
25694,0.12646334,0.251709548,0.175288044,0.074844026,0.674566029,0.021938981,1
26724,0.075643209,0.18777562,0.211955053,0.059499846,0.799577199,0.016746165,2
22320,0.05739453,0.17106711,0.21328523,0.048112987,0.83887729,0.013111165,1
11777,0.125305299,0.246438421,0.231346009,0.022520424,0.661570359,0.005697574,1
18366,0.096028614,0.205249929,0.246600454,0.106762045,0.763010309,0.033900075,1
21469,0.060411483,0.156186572,0.222508208,0.11111067,0.885245602,0.035667199,2
23505,0.112230565,0.231479702,0.202785444,0.057353325,0.753933892,0.016039949,1
23475,0.025338947,0.10790066,0.317159237,0.017437477,0.878505304,0.004339618,2
20713,0.083841484,0.180394616,0.254107245,0.16219305,0.901431425,0.058362701,1
1909,0.077574985,0.173010793,0.258036005,0.14470542,0.921735276,0.050134123,1
18423,0.049455999,0.153942757,0.265680195,0.011542341,0.827215511,0.002813084,1
25856,0.120082662,0.234053124,0.232685343,0.058470328,0.655380786,0.016404014,1
27500,0.077803864,0.173428667,0.240955398,0.176058941,0.897352146,0.065220568,1
27147,0.122996769,0.24566964,0.184108068,0.081301659,0.724815592,0.024232476,1
13789,0.050654218,0.151289243,0.298745151,0.060210004,0.76053668,0.01697432,2
15788,0.041030648,0.130393817,0.293829359,0.133559808,0.935212056,0.04520626,2
365,0.09554466,0.214147967,0.247631951,0.082475486,0.705212435,0.024658455,1
7998,0.056942767,0.126399495,0.55899232,0.456571429,0.765925203,0.267022987,1
11525,0.043673735,0.130991011,0.278286817,0.044499677,0.876978373,0.012155308,2
25312,0.092333163,0.194660118,0.230249277,0.05300503,0.792526552,0.014648769,2
13823,0.117381265,0.196055189,0.27306264,0.161645211,0.81436657,0.058260341,2
30383,0.146058624,0.232658412,0.256209801,0.196089976,0.801149687,0.075838387,2
27570,0.148844098,0.256845927,0.213219339,0.04736124,0.617177557,0.012883904,1
23944,0.07232807,0.16510694,0.297672406,0.175713865,0.883208679,0.065044276,1
28556,0.062154109,0.092152495,0.47612742,0.045314315,0.933212028,0.012268072,1
11260,0.246718224,0.399596064,0.116892251,0.063371292,0.349068859,0.018024836,1
21837,0.16876506,0.298144601,0.180064536,0.08721899,0.579915988,0.026400586,2
4353,0.043187789,0.12778933,0.296850581,0.103142987,0.914494917,0.035355476,2
27075,0.047343229,0.141516624,0.290109296,0.060746616,0.832968046,0.017212364,2
7228,0.205259356,0.293853891,0.434296293,0.449311463,0.601722905,0.260302211,1
21115,0.082251314,0.207399776,0.225986684,0.031942258,0.666749484,0.008373898,2
14473,0.037805847,0.12668728,0.301511245,0.028464461,0.82072476,0.007476376,2
18737,0.133320139,0.22213279,0.288653418,0.162229518,0.820153262,0.058389268,2
16135,0.142214904,0.212419775,0.300137436,0.184963579,0.786863172,0.069835501,2
24613,0.222489887,0.313247743,0.229035088,0.169279281,0.567041965,0.061850657,1
25756,0.15422887,0.256438199,0.286000068,0.165886555,0.779312892,0.060239826,2
11136,0.087939449,0.203606696,0.241990955,0.117549002,0.7492815,0.040814632,2
22141,0.135647881,0.258006692,0.168543145,0.055239719,0.692343137,0.015366942,2
27518,0.040719483,0.133152412,0.195509517,0.047016484,0.900733578,0.012768833,2
27152,0.05688554,0.128291688,0.359068288,0.161029336,0.952325863,0.057875866,2
13083,0.165367973,0.23362704,0.520603589,0.517862637,0.639633206,0.327119713,1
393,0.045900353,0.133554556,0.298527087,0.028588426,0.86249065,0.008037217,2
3602,0.045807901,0.112540734,0.279089614,0.065633999,0.937888379,0.019500459,2
2459,0.078635567,0.190485784,0.218366301,0.173573977,0.869288801,0.064001074,2
28082,0.202623153,0.303401525,0.218968948,0.087923528,0.612952702,0.026658557,1
2563,0.160832697,0.27562224,0.333761753,0.242861475,0.553701796,0.105757414,2
20385,0.037650871,0.134302836,0.322452043,0.018584415,0.834127023,0.004639721,1
28876,0.036737818,0.114519773,0.314105592,0.146447867,0.962394636,0.051288048,2
7504,0.132845592,0.255789006,0.169691995,0.045571624,0.608003241,0.012335142,1
16149,0.121825961,0.24549244,0.182477118,0.127283352,0.762815925,0.042439228,2
28664,0.019276869,0.098247601,0.365199788,0.043270263,0.878641843,0.0116331,1
4868,0.032984751,0.106772362,0.383057361,0.069203987,0.885516082,0.019982384,1
14010,0.177825503,0.273492195,0.426504328,0.438520796,0.676116209,0.250426784,1
14771,0.034426316,0.111948531,0.295865159,0.011415118,0.877137743,0.002776499,1
6770,0.120375031,0.247974603,0.236846043,0.122174269,0.630474959,0.040236552,1
27809,0.080047089,0.187252678,0.260660622,0.062891862,0.733150292,0.017856728,1
14011,0.138357181,0.22943232,0.280999927,0.179965877,0.83884608,0.067210069,1
23851,0.146771338,0.256691273,0.199449596,0.078604874,0.722112075,0.024498126,2
8122,0.079177038,0.190997833,0.181540805,0.04121417,0.739456015,0.011174126,2
17514,0.024783537,0.080535158,0.45266273,0.02631361,0.90875409,0.006734415,1
28866,0.162490655,0.282080369,0.16961587,0.042215863,0.689322454,0.011322438,1
21070,0.183746797,0.295935595,0.278350981,0.215159529,0.677362473,0.106652896,2
10655,0.166643469,0.260952508,0.208626263,0.06349061,0.779745881,0.018050713,1
5215,0.079399503,0.172488918,0.283681703,0.196089424,0.879501823,0.075647342,2
19015,0.043993488,0.152861656,0.201765678,0.06822402,0.847890251,0.019644987,1
17630,0.225292089,0.332876888,0.170355652,0.077137293,0.526793318,0.02274801,1
20159,0.049968669,0.153468408,0.225736331,0.037810466,0.815268071,0.01000187,2
7930,0.07551888,0.20625996,0.192438725,0.024614729,0.739425399,0.006256337,1
18920,0.346189243,0.395667654,0.162789256,0.15017886,0.558056837,0.052680022,1
4574,0.13630879,0.24999259,0.322680976,0.31394866,0.752114374,0.152580153,2
29040,0.114130779,0.241550562,0.135249029,0.032685425,0.657463101,0.008518161,1
1126,0.256097577,0.400704479,0.102216834,0.06879002,0.308592854,0.019852233,1
6921,0.154870785,0.299555339,0.103058284,0.05396098,0.588460004,0.014951885,1
21037,0.318905908,0.440926613,0.129873696,0.085500395,0.355233681,0.025775683,1
29445,0.027379994,0.099624028,0.400149905,0.013498659,0.904839965,0.003316525,2
21381,0.14436253,0.287071197,0.136687167,0.05425568,0.61776904,0.015044401,1
507,0.095902225,0.22073582,0.209860459,0.067397673,0.698686713,0.0193637,1
8727,0.0685045,0.14997015,0.346172464,0.072754081,0.8213343,0.022159865,2
23892,0.041639984,0.118591144,0.334293707,0.041998935,0.890946226,0.011463857,2
28819,0.098885683,0.188581086,0.269905107,0.18391612,0.883800797,0.069251753,2
20693,0.043661991,0.149991493,0.240794795,0.03862358,0.834467303,0.010323742,2
10495,0.118995873,0.212412061,0.285712771,0.213582459,0.849503128,0.085260441,2
13160,0.030814779,0.117001422,0.283810593,0.009983445,0.865288887,0.002423672,1
699,0.073487927,0.167833053,0.273605964,0.149439153,0.897700918,0.052335409,2
19751,0.209772483,0.302226729,0.244767134,0.197458272,0.741629483,0.076386133,1
7243,0.174227069,0.320494183,0.16303449,0.078900699,0.517381735,0.023373735,1
28144,0.030492857,0.10153979,0.393611562,0.055169154,0.874945939,0.015345851,1
14476,0.049983784,0.134011443,0.289163473,0.1430079,0.935652529,0.049362491,2
21681,0.239611356,0.322108542,0.477354652,0.499846623,0.497500095,0.308866173,1
26589,0.219612693,0.364272913,0.268694974,0.29192477,0.540645784,0.134876236,2
26689,0.057247573,0.137513579,0.225377488,0.034120982,0.871333249,0.008930198,2
2761,0.149944209,0.212748592,0.307036157,0.248461304,0.85816191,0.105796824,1
11814,0.120280083,0.23871508,0.200172761,0.088713241,0.671157043,0.026943617,1
13647,0.075113734,0.18737704,0.239925925,0.042815424,0.721483796,0.011498232,1
740,0.137579817,0.260045423,0.207605765,0.056791947,0.623778651,0.01585617,1
13250,0.133301146,0.26482405,0.193997548,0.06282439,0.583493457,0.017839247,1
8202,0.246797861,0.371652809,0.130784021,0.052263765,0.40824783,0.014422119,1
23909,0.070826509,0.168852977,0.280462387,0.036497052,0.825675901,0.009616701,1
25343,0.064411492,0.159368433,0.300251612,0.197629786,0.878685682,0.07656972,2
830,0.042179502,0.144632131,0.276581907,0.044025524,0.840701279,0.011862178,1
13302,0.062387821,0.17256263,0.229719548,0.016311372,0.811626206,0.004044598,1
15196,0.105617878,0.190897608,0.29947205,0.193159718,0.849834784,0.074224745,2
4951,0.070649527,0.138416539,0.320570625,0.053958351,0.917943595,0.014943098,2
29749,0.061907312,0.155187769,0.301485104,0.22348803,0.897970076,0.090957152,2
14946,0.099407801,0.201551811,0.193680038,0.034548247,0.807949585,0.009047018,1
17802,0.148861372,0.27128983,0.19573921,0.062201311,0.651882372,0.017724121,2
30311,0.096102774,0.221610422,0.193411252,0.123586886,0.833177013,0.040822284,1
20194,0.207241952,0.335593968,0.134461645,0.092413871,0.561565412,0.028453612,2
2432,0.153534433,0.215809004,0.315669454,0.192747079,0.779381041,0.073975836,2
20750,0.17047056,0.24591053,0.38953433,0.332879738,0.69751207,0.198079756,2
2301,0.083123386,0.145801958,0.370337276,0.177036027,0.90489504,0.065737932,2
12859,0.049389504,0.124677604,0.276484824,0.048782545,0.915661679,0.013325533,2
9225,0.173305989,0.294309951,0.237449398,0.204168641,0.602401014,0.080046854,2
26901,0.097218043,0.235264714,0.187034405,0.037697167,0.585232451,0.009973713,1
1790,0.143690584,0.278941256,0.322111302,0.286929149,0.627408973,0.130624935,1
4052,0.070194322,0.138764629,0.332681289,0.069977903,0.899063372,0.020242666,1
29415,0.053151144,0.115693675,0.407870679,0.312136641,0.855892627,0.211343928,2
27187,0.098807247,0.216901475,0.269772171,0.167488039,0.70084365,0.063291098,2
12112,0.149679928,0.26028273,0.290856791,0.174121882,0.707293251,0.064258514,1
27245,0.154496588,0.235950011,0.256985749,0.144294765,0.744740482,0.052345182,2
782,0.356629343,0.400379807,0.510041353,0.521547156,0.4552011,0.330941921,1
6606,0.043285312,0.123996393,0.311919868,0.092819169,0.911037214,0.033847027,2
28758,0.098956043,0.202622736,0.338096949,0.252166951,0.697654294,0.11026095,2
619,0.097549667,0.188575233,0.25349788,0.165134634,0.883975732,0.059795124,1
12108,0.038910083,0.142337089,0.28086702,0.051030865,0.835003045,0.014021552,1
12988,0.10497093,0.219042474,0.24018702,0.064006446,0.744923707,0.018224687,1
9627,0.384850755,0.383984816,0.374847568,0.411927873,0.6912458,0.226879011,1
11944,0.062347432,0.13994315,0.255668869,0.040204555,0.877157581,0.010753271,2
10285,0.121841435,0.246157637,0.207726524,0.060728816,0.614503387,0.017501418,2
1866,0.073716942,0.152344218,0.35629276,0.155067456,0.908550898,0.0549757,2
23543,0.171353768,0.287934927,0.3059598,0.282364859,0.605926863,0.127810103,2
24320,0.092031558,0.214356426,0.173454114,0.038860059,0.667016039,0.010315685,2
22028,0.12249028,0.25408412,0.213265641,0.071954674,0.612161978,0.020932882,1
1934,0.028171217,0.10603842,0.271277406,0.084872563,0.906013485,0.025551704,2
3745,0.067512212,0.175516195,0.257783536,0.146080037,0.883379562,0.050784078,2
22072,0.077833457,0.201125313,0.243637629,0.067478375,0.703187879,0.019395816,2
12648,0.103046091,0.214353851,0.220194802,0.1871889,0.849313237,0.070937783,1
18713,0.081641415,0.204637812,0.221337673,0.057093673,0.705719054,0.015952064,1
7864,0.056198214,0.160924925,0.245504125,0.03509866,0.832537951,0.009213001,2
22886,0.030120561,0.107324711,0.290718369,0.013344036,0.915461444,0.003269702,1
12312,0.035723943,0.117505201,0.283749839,0.00894993,0.898282557,0.002214616,2
8705,0.188171316,0.277343781,0.354445197,0.319214747,0.67112364,0.153195944,1
6166,0.071376073,0.126465706,0.398303221,0.06729405,0.919648275,0.01932896,1
29534,0.08775624,0.188556457,0.255743443,0.18580059,0.874542988,0.070645803,2
791,0.078245559,0.195620322,0.226001343,0.094848973,0.758664647,0.031841169,2
11067,0.089930961,0.212896843,0.208482357,0.062350608,0.7191159,0.017713837,2
21224,0.156427662,0.292149794,0.169826916,0.076207488,0.570097016,0.022418492,1
22031,0.185265478,0.320094579,0.168478949,0.086676981,0.587336496,0.026191394,1
27451,0.171505523,0.279576086,0.345025925,0.347199896,0.691245696,0.174056859,2
8482,0.104999029,0.214876178,0.179895968,0.045578259,0.828151329,0.012328226,1
22143,0.099826712,0.224659399,0.213389311,0.092007993,0.715301365,0.028216118,2
804,0.198598124,0.340996197,0.103074871,0.04110396,0.557498423,0.010979483,1
13550,0.145991393,0.273767776,0.19026735,0.055390818,0.618940273,0.015956638,2
20179,0.055143503,0.135539657,0.248080125,0.119083881,0.92312116,0.038927896,1
4175,0.050910918,0.161645418,0.157234702,0.043755737,0.863041777,0.011775473,1
20097,0.26522283,0.272996637,0.723156682,0.774825566,0.427814852,0.641562111,1
15267,0.213379774,0.327044888,0.333631379,0.322695538,0.572394485,0.156096054,2
7637,0.123573789,0.23445242,0.171540455,0.057017155,0.688391518,0.015930515,1
12786,0.051792103,0.147137206,0.285664948,0.051894455,0.790481085,0.014299793,2
19567,0.154597254,0.256873574,0.440468209,0.472399266,0.681125084,0.281993204,1
11667,0.170989074,0.267121567,0.413380019,0.416457367,0.683567018,0.230799213,1
7451,0.311511354,0.363780611,0.464586272,0.500624489,0.571190881,0.309651554,1
24897,0.07188254,0.18116798,0.257102862,0.065918585,0.724423962,0.019018426,2
6069,0.100264789,0.186509562,0.296341585,0.200255338,0.89996442,0.077889246,1
10838,0.073983531,0.173128287,0.219547738,0.122888701,0.871881321,0.04059534,2
16589,0.08389783,0.16212966,0.306435757,0.063106512,0.868123962,0.017924326,1
9155,0.051235557,0.154068407,0.276164326,0.044316469,0.794524706,0.012006043,2
17947,0.105616444,0.204483021,0.266055836,0.22407092,0.843535322,0.091261657,2
18300,0.145380616,0.279275647,0.174561695,0.070906568,0.541619661,0.020572424,1
20140,0.286961629,0.367541641,0.238813465,0.174441482,0.523322118,0.0644277,1
21486,0.112027074,0.235517669,0.181632817,0.044978228,0.665963743,0.012152502,1
26735,0.083275834,0.199090393,0.209344359,0.037570404,0.750003855,0.010017252,2
13989,0.185857896,0.290997525,0.23337669,0.225008595,0.740918317,0.091779599,1
25253,0.070375122,0.142184236,0.297548274,0.045978982,0.863826822,0.012486059,2
13081,0.165322367,0.299485949,0.134052451,0.109553358,0.712120634,0.036235102,2
29059,0.12701559,0.231339664,0.396778884,0.368041505,0.671223196,0.19035646,1
4443,0.12509104,0.243093464,0.20314388,0.077222616,0.668901155,0.022964768,2
9484,0.057516054,0.154159647,0.286599103,0.05978678,0.816722789,0.01695491,2
25117,0.092643733,0.182470472,0.343404996,0.287233866,0.81801834,0.130821678,1
15869,0.103431188,0.236131401,0.21893063,0.076819146,0.674280797,0.025337441,2
14863,0.156539559,0.292995232,0.141313486,0.035566862,0.597494267,0.009351061,1
1422,0.178487723,0.311394403,0.203362629,0.034951501,0.53598143,0.009177898,1
4476,0.248015798,0.379311844,0.271262625,0.275798108,0.604442116,0.123199936,1
29682,0.11262176,0.229655542,0.221090176,0.053880721,0.671036315,0.014937546,2
4451,0.114039145,0.239196112,0.227619132,0.074619693,0.645454891,0.022112829,2
17194,0.052343647,0.124148053,0.277858355,0.140405407,0.926161229,0.048226823,2
28990,0.0636108,0.184467006,0.171709876,0.028053715,0.825724175,0.007204559,2
19241,0.143421509,0.234647544,0.269064851,0.197141377,0.825607945,0.07622068,2
13004,0.161030088,0.296839193,0.126326459,0.055791889,0.657504045,0.015673644,2
13895,0.155305041,0.18647986,0.449396909,0.228489266,0.768973412,0.093812583,1
18953,0.264014014,0.305280445,0.374462585,0.347486175,0.646044133,0.174270556,1
8321,0.149366959,0.250182948,0.217483068,0.054497161,0.719145886,0.0159035,2
5042,0.110797265,0.204215479,0.225850303,0.033639167,0.755550408,0.008793944,2
6449,0.114346831,0.245709551,0.200587128,0.061256504,0.638816563,0.017317996,1
10283,0.041311386,0.147506254,0.254545777,0.024968787,0.848597169,0.006355575,2
26406,0.030488485,0.110737621,0.35625947,0.044338978,0.840795382,0.011960967,1
4334,0.157440065,0.198721648,0.516673776,0.503823906,0.75730678,0.312843192,1
28302,0.111977932,0.217511706,0.214661861,0.184452349,0.825364376,0.069531319,2
22630,0.090084426,0.191340659,0.26108344,0.103618616,0.769537551,0.033802721,2
11072,0.253028032,0.364123348,0.344173151,0.379962772,0.582032342,0.200056076,2
16024,0.074672979,0.189262102,0.202299492,0.027900092,0.806779446,0.007163993,1
7857,0.148881091,0.254047329,0.354194896,0.353402766,0.733681058,0.178853094,2
2059,0.204906204,0.345682493,0.18426851,0.1188114,0.493648548,0.038832969,1
20479,0.053567248,0.147248846,0.298361946,0.054363775,0.836756715,0.015111531,2
22859,0.074267001,0.176637781,0.208290732,0.044712994,0.83067123,0.012359543,2
3825,0.0612183,0.164719499,0.275248806,0.02125392,0.821615281,0.005344971,1
18710,0.200662889,0.333523166,0.159949028,0.091006877,0.573614044,0.027805437,1
18082,0.113871431,0.248899662,0.178978324,0.075279972,0.674598384,0.022087623,1
9987,0.063738231,0.160041729,0.304461816,0.193316689,0.877326957,0.074323809,2
1083,0.067816846,0.182310912,0.188550458,0.008205181,0.801341245,0.001993263,2
23609,0.049033843,0.158039264,0.217487545,0.038309744,0.808310025,0.010150075,1
25942,0.129039501,0.238687372,0.20548619,0.151972808,0.762538412,0.05361683,2
4103,0.052420106,0.119204323,0.254270046,0.00734534,0.87656797,0.001764271,1
28779,0.082093746,0.205519517,0.206984073,0.050412829,0.767999061,0.01383015,2
22166,0.15955816,0.268032267,0.254896008,0.182494234,0.629176739,0.071461512,2
28786,0.051348709,0.153158707,0.253337034,0.038616633,0.859017572,0.010239604,1
13885,0.089325934,0.209564804,0.174751314,0.03106339,0.696535077,0.008059086,2
943,0.150372284,0.229920519,0.300561901,0.180217497,0.790358226,0.067434107,2
831,0.063211914,0.158817126,0.257141665,0.172773964,0.876294885,0.063568569,1
30102,0.038994385,0.121055821,0.317743773,0.040725915,0.848834709,0.010866219,1
21222,0.143671413,0.267254141,0.148787247,0.03698116,0.666242931,0.00976512,1
