,'Contrast Feature','Dissimilarity Feature','Homogeneity Feature','Energy Feature','Correlation Feature','ASM Feature','Mean Feature','Variance Feature','Standard Deviation Feature','RMS Feature',diagnostic
713,0.014777,0.042632,0.943138,0.574745,0.915958,0.404282,0.115275,0.021597,0.146099,0.37719,1
116,0.025561,0.072896,0.902991,0.341769,0.977414,0.184804,0.19389,0.025636,0.159264,0.612003,1
223,0.127998,0.289671,0.633722,0.200009,0.888098,0.088469,0.018541,0.000196,0.013021,0.265473,2
914,0.026219,0.067167,0.91253,0.534948,0.889938,0.361492,0.011991,0.000341,0.0175,0.27687,1
989,0.040534,0.109182,0.856363,0.310367,0.945537,0.161024,0.048575,0.002524,0.049283,0.321797,2
2163,0.056264,0.152296,0.799432,0.275975,0.934976,0.136582,0.153759,0.016487,0.12752,0.604469,3
1698,0.034106,0.094358,0.875178,0.43782,0.896208,0.266225,0.164679,0.038333,0.194976,0.524135,3
2098,0.018195,0.052221,0.930417,0.511466,0.913757,0.337189,0.347594,0.162613,0.402649,0.587244,3
168,0.189961,0.317944,0.631158,0.281999,0.749011,0.140788,0.028521,0.000813,0.027545,0.31872,2
966,0.081467,0.20563,0.733247,0.225404,0.940516,0.10363,0.009563,8.7e-05,0.008368,0.168898,1
2141,0.019061,0.054367,0.927647,0.366002,0.992834,0.20411,0.008318,9.5e-05,0.0088,0.176606,4
1147,0.055811,0.150347,0.802223,0.423864,0.844877,0.253749,0.082334,0.007244,0.084188,0.444665,4
2264,0.037671,0.099502,0.869599,0.247639,0.985282,0.117574,0.113782,0.010269,0.100429,0.498682,3
980,0.264029,0.49512,0.40568,0.192547,0.651473,0.084317,0.07497,0.003097,0.054705,0.564624,3
562,0.135689,0.29287,0.634122,0.178368,0.910263,0.076294,0.077988,0.003106,0.054784,0.495486,1
504,0.063941,0.173395,0.771585,0.424788,0.828108,0.254909,0.034434,0.001343,0.035678,0.332537,1
883,0.880008,0.990918,0.026917,0.0,0.663602,0.0,0.011348,2.4e-05,0.004013,0.087576,5
983,0.088081,0.208756,0.732953,0.381105,0.847035,0.216971,0.053271,0.003479,0.058038,0.394308,4
988,0.028411,0.080762,0.892591,0.461503,0.930288,0.288188,0.093104,0.00899,0.093901,0.429936,2
1610,0.048449,0.13537,0.820581,0.517364,0.746452,0.343318,0.03308,0.001035,0.031198,0.402229,3
572,0.105467,0.231075,0.71009,0.419283,0.638905,0.24961,0.061068,0.004543,0.066465,0.438614,2
1846,0.03014,0.085751,0.885938,0.410722,0.911104,0.241884,0.112898,0.008129,0.089243,0.519071,1
1262,0.258701,0.51004,0.37975,0.086979,0.886911,0.031559,0.000139,0.0,0.0,0.0,4
1945,0.014838,0.042801,0.942914,0.732876,0.978086,0.596343,0.201198,0.070338,0.264469,0.600352,5
117,0.182937,0.378001,0.532285,0.186447,0.800496,0.080817,0.091164,0.004403,0.065415,0.624085,1
1277,0.026844,0.074427,0.901507,0.527118,0.867027,0.353372,0.044958,0.003451,0.0578,0.319831,1
1263,0.055299,0.142671,0.813971,0.466885,0.841626,0.293363,0.065501,0.006826,0.081697,0.387768,1
996,0.098565,0.199983,0.754224,0.482261,0.659729,0.308265,0.06474,0.006982,0.082637,0.402371,3
912,0.01638,0.047069,0.937269,0.512233,0.909044,0.337969,1.0,1.0,1.0,0.688713,3
886,0.063665,0.173096,0.771848,0.346675,0.923563,0.188706,0.176282,0.032292,0.178871,0.591256,3
542,0.145074,0.306538,0.618601,0.253356,0.928917,0.121657,0.032132,0.000803,0.027364,0.347935,6
99,0.025291,0.071121,0.905614,0.305434,0.984209,0.157392,0.102558,0.009473,0.096417,0.480871,3
198,0.116735,0.259147,0.673907,0.235589,0.896554,0.110022,0.022022,0.000363,0.018084,0.366093,3
1743,0.058461,0.155409,0.796094,0.455307,0.804542,0.282411,0.03128,0.001585,0.038857,0.304232,1
2248,0.087728,0.184844,0.769688,0.456292,0.915038,0.283381,0.007364,0.000118,0.009929,0.198309,1
1367,0.02821,0.077364,0.897841,0.397659,0.952083,0.230564,0.0599,0.004612,0.066977,0.358884,1
1176,0.270569,0.386926,0.572617,0.416321,0.547011,0.247015,0.037431,0.002223,0.04619,0.337173,5
1838,0.164544,0.357689,0.552469,0.307062,0.731862,0.158836,0.011819,0.000159,0.01164,0.234133,1
315,0.065683,0.176698,0.767624,0.341872,0.914411,0.184904,0.067848,0.005442,0.072839,0.41938,3
410,0.06057,0.155015,0.798233,0.382294,0.907431,0.217576,0.023323,0.000721,0.025879,0.227689,1
1459,0.03579,0.094579,0.876085,0.413678,0.975513,0.244544,0.007107,8.6e-05,0.008334,0.166838,4
952,0.025571,0.072464,0.903687,0.406202,0.934009,0.237956,0.235422,0.062167,0.248574,0.590161,1
492,0.029712,0.083832,0.888673,0.520514,0.877535,0.346429,0.056129,0.003406,0.057413,0.352802,1
147,0.200156,0.26533,0.712596,0.337144,0.763535,0.181256,0.032858,0.001173,0.033277,0.365748,1
1794,0.077636,0.189414,0.756115,0.232782,0.936119,0.108154,0.033887,0.000712,0.025706,0.377039,5
1345,0.028984,0.0764,0.899956,0.473733,0.920628,0.299847,0.163911,0.028465,0.167877,0.538435,1
45,0.227007,0.457297,0.43953,0.142554,0.806955,0.057416,0.007884,3.6e-05,0.005036,0.103165,1
421,0.09928,0.246122,0.682066,0.336289,0.796508,0.180805,0.022937,0.000594,0.023397,0.289141,3
930,0.066866,0.166304,0.784982,0.239136,0.94473,0.112184,0.02028,0.000356,0.017908,0.361561,3
2039,0.038644,0.109421,0.854589,0.613287,0.872616,0.447893,0.07707,0.00684,0.081778,0.518414,2
1330,0.007469,0.022098,0.970383,0.607412,0.934733,0.441094,0.354454,0.115339,0.338948,0.660751,1
323,0.037325,0.105223,0.860286,0.268617,0.970935,0.131503,0.032132,0.000856,0.028285,0.432294,3
722,0.114644,0.20663,0.754412,0.311161,0.861695,0.161656,0.011592,0.000156,0.01152,0.231664,5
555,0.052009,0.138888,0.817578,0.41183,0.915934,0.242848,0.1966,0.038786,0.19613,0.680424,2
2143,0.069004,0.178399,0.76736,0.297703,0.917243,0.151915,0.022937,0.000511,0.021641,0.364154,1
1154,0.285764,0.487596,0.43203,0.15325,0.773783,0.062764,0.032132,0.000485,0.021065,0.358424,3
2213,0.083032,0.217723,0.71522,0.174503,0.956474,0.073966,0.032132,0.000546,0.022394,0.430787,3
1321,0.030199,0.085456,0.886449,0.486797,0.876112,0.312593,0.126127,0.023153,0.151303,0.4906,3
212,0.056058,0.155645,0.793974,0.276776,0.93379,0.137132,0.008392,8.7e-05,0.008397,0.16876,1
369,0.013942,0.040283,0.946255,0.556305,0.958354,0.38416,0.603606,0.479186,0.691922,0.673104,5
918,0.095783,0.240815,0.687974,0.496346,0.567485,0.322405,0.013162,0.000362,0.018052,0.249275,4
2140,0.347663,0.500915,0.449485,0.257467,0.575297,0.124208,0.060572,0.002771,0.05169,0.457401,1
1677,0.034224,0.091365,0.879982,0.360556,0.941336,0.199719,0.055126,0.003456,0.057838,0.370589,1
1140,0.032873,0.092648,0.876992,0.570341,0.809571,0.39947,0.01663,0.000673,0.024973,0.254967,3
1775,0.02936,0.083481,0.88897,0.556164,0.852783,0.384086,0.331818,0.145436,0.380735,0.616881,3
2026,0.124709,0.255475,0.683044,0.280034,0.841139,0.13956,0.006939,6.5e-05,0.007095,0.142484,2
496,0.020124,0.057625,0.923253,0.556946,0.894204,0.384852,0.132878,0.017293,0.130625,0.477156,1
2123,0.089795,0.229308,0.701676,0.239948,0.891882,0.112806,0.036488,0.000848,0.028152,0.378666,3
646,0.215959,0.42182,0.487722,0.299874,0.418292,0.153745,0.015857,0.000231,0.014218,0.286878,3
1012,0.09644,0.230659,0.704501,0.212341,0.943157,0.095645,0.004942,2.4e-05,0.004026,0.081405,2
1954,0.061512,0.160734,0.78988,0.197036,0.977748,0.086573,0.014242,0.000152,0.011387,0.23072,1
564,0.076005,0.16455,0.794081,0.336598,0.924277,0.180815,0.149243,0.022376,0.148728,0.576389,1
1542,0.040068,0.111389,0.852496,0.368809,0.913468,0.206423,0.017707,0.000413,0.019355,0.32424,3
2013,0.038444,0.107508,0.857481,0.457129,0.880443,0.284174,0.012746,0.000304,0.016476,0.251794,3
296,0.114584,0.290024,0.623536,0.310358,0.785394,0.161267,0.002097,1e-05,0.002323,0.046415,6
2024,0.060227,0.167962,0.77747,0.434352,0.789066,0.263148,0.009387,0.000147,0.011161,0.223464,1
1173,0.054586,0.147701,0.805512,0.477089,0.757257,0.303212,0.011126,0.000103,0.009207,0.186244,3
1016,0.015671,0.045129,0.939828,0.580409,0.91173,0.410595,0.009564,0.00015,0.011282,0.225932,4
1648,0.113298,0.272296,0.650851,0.28826,0.821221,0.145299,0.013462,0.000185,0.012657,0.254951,4
2285,0.111198,0.26832,0.655354,0.243241,0.87706,0.114967,0.008994,5.8e-05,0.006659,0.135322,2
319,0.165172,0.269348,0.689179,0.334377,0.789829,0.179189,0.135161,0.020524,0.142396,0.534271,1
265,0.126901,0.282948,0.643743,0.331239,0.724112,0.176879,0.003338,2.3e-05,0.003902,0.078001,1
498,0.463495,0.731024,0.173878,0.158321,0.296066,0.065612,0.003513,1.1e-05,0.002421,0.049295,4
1790,0.099747,0.225904,0.714001,0.183912,0.957642,0.079136,0.007804,3.9e-05,0.005291,0.107999,2
1883,0.059809,0.152695,0.801412,0.215392,0.974775,0.097469,0.041653,0.001105,0.03228,0.455684,3
81,0.022559,0.063697,0.9154,0.54648,0.889206,0.373662,0.026011,0.001123,0.03254,0.259986,3
1404,0.123392,0.303195,0.609188,0.208878,0.868737,0.093899,0.00602,3.3e-05,0.004806,0.097301,1
2262,0.068443,0.176431,0.769961,0.305028,0.945225,0.157205,0.012746,0.00018,0.012451,0.250511,1
